Gene1	Gene2	Score
21	26	0.132216126167904
23	27	0.130469433747094
23	8	0.130469433747094
4	27	0.130469433747094
4	8	0.130469433747094
21	10	-0.130277065079021
21	29	-0.130277065079021
2	10	-0.130277065079019
2	29	-0.130277065079019
6	10	-0.129892425710966
6	29	-0.129892425710966
25	29	-0.129892425710966
25	10	-0.129892425710966
16	13	0.128765590024478
16	32	0.128765590024478
35	32	0.128765590024477
35	13	0.128765590024476
30	19	0.126890779066503
30	38	0.126890779066503
11	38	0.126890779066503
11	19	0.126890779066503
6	35	0.12647549374365
25	35	0.126475493743648
6	16	0.126475493743645
25	16	0.126475493743643
25	38	0.123582085571262
25	19	0.123582085571262
6	38	0.123582085571261
6	19	0.123582085571261
23	19	0.123002406184942
23	38	0.123002406184942
4	19	0.123002406184941
4	38	0.123002406184941
2	3	-0.121235434966895
2	22	-0.121235434966895
21	3	-0.121235434966895
21	22	-0.121235434966895
31	10	-0.121049597926197
31	29	-0.121049597926197
12	10	-0.121049597926194
12	29	-0.121049597926194
6	36	-0.119731758773329
25	36	-0.119731758773329
6	17	-0.119731758773329
25	17	-0.119731758773329
36	35	0.119375218349765
17	35	0.119375218349765
17	16	0.119375218349761
36	16	0.119375218349761
4	34	0.119331479049531
4	15	0.119331479049531
23	34	0.119331479049528
23	15	0.119331479049528
31	38	0.119013483257881
12	38	0.119013483257881
12	19	0.119013483257881
31	19	0.119013483257881
4	7	0.117901766318007
4	26	0.117901766318007
23	26	0.117901766318006
23	7	0.117901766318006
30	35	0.117631620141411
11	35	0.117631620141411
30	16	0.117631620141406
11	16	0.117631620141406
16	19	0.116005972243967
16	38	0.116005972243967
35	19	0.116005972243963
35	38	0.116005972243963
16	15	0.115480955226871
16	34	0.115480955226871
35	15	0.115480955226864
35	34	0.115480955226864
33	35	0.112032545890321
14	35	0.112032545890321
33	16	0.112032545890313
14	16	0.112032545890313
31	34	0.109538576195295
31	15	0.109538576195295
12	15	0.109538576195294
12	34	0.109538576195294
6	14	0.109526962848029
6	33	0.109526962848029
25	14	0.109526962848027
25	33	0.109526962848027
23	14	0.10949495005973
23	33	0.10949495005973
4	14	0.109494950059729
4	33	0.109494950059729
2	19	0.108554532987963
2	38	0.108554532987963
21	19	0.108554532987962
21	38	0.108554532987961
35	7	0.107045900501189
35	26	0.107045900501189
16	26	0.107045900501188
16	7	0.107045900501187
10	35	0.106909597430964
29	35	0.106909597430964
29	16	0.106909597430959
10	16	0.106909597430959
16	27	0.10678065312786
16	8	0.10678065312786
35	27	0.106780653127859
35	8	0.106780653127859
12	27	0.106205807744387
12	8	0.106205807744386
31	27	0.106205807744386
31	8	0.106205807744386
31	11	-0.105431168616567
31	30	-0.105431168616567
12	30	-0.105431168616567
12	11	-0.105431168616567
23	30	-0.105049517954015
23	11	-0.105049517954015
4	30	-0.105049517954012
4	11	-0.105049517954012
12	33	0.104339878149274
12	14	0.104339878149274
31	33	0.10433987814927
31	14	0.10433987814927
6	22	-0.10128312921612
6	3	-0.10128312921612
25	22	-0.101283129216119
25	3	-0.101283129216119
2	30	-0.101233119889479
2	11	-0.101233119889479
21	30	-0.101233119889477
21	11	-0.101233119889477
31	7	0.100237908252786
31	26	0.100237908252786
12	26	0.100237908252786
12	7	0.100237908252786
4	29	-0.0988799531253734
4	10	-0.0988799531253733
23	29	-0.0988799531253707
23	10	-0.0988799531253706
12	16	0.0965451758236675
31	16	0.0965451758236672
12	35	0.0965451758236642
31	35	0.0965451758236639
2	17	-0.0947284220258737
2	36	-0.0947284220258736
21	17	-0.0947284220258729
21	36	-0.0947284220258729
23	17	-0.0887657532687823
23	36	-0.0887657532687822
4	17	-0.0887657532687802
4	36	-0.0887657532687802
16	36	-0.0883168616242179
16	17	-0.0883168616242178
35	36	-0.0883168616242155
35	17	-0.0883168616242155
13	35	0.0868577864436847
32	35	0.0868577864436847
13	16	0.0868577864436816
32	16	0.0868577864436816
35	37	0.086627327380432
35	18	0.086627327380432
16	18	0.0866273273804274
16	37	0.0866273273804273
21	35	0.0866266894675161
2	35	0.0866266894675149
21	16	0.086626689467513
2	16	0.0866266894675117
34	35	0.0838864923440649
15	35	0.0838864923440648
34	16	0.0838864923440632
15	16	0.0838864923440631
30	34	0.0835575224946902
11	34	0.0835575224946902
11	15	0.0835575224946901
30	15	0.08355752249469
12	36	-0.0834889727531772
12	17	-0.0834889727531772
31	36	-0.0834889727531739
31	17	-0.0834889727531738
6	5	-0.0827711867476206
6	24	-0.0827711867476206
25	5	-0.0827711867476205
25	24	-0.0827711867476203
35	30	-0.0824062046200392
35	11	-0.0824062046200391
16	30	-0.0824062046200347
16	11	-0.0824062046200344
1	16	-0.0813452895682393
20	16	-0.0813452895682393
1	35	-0.0813452895682375
20	35	-0.0813452895682375
35	9	0.0802306437722081
35	28	0.0802306437722081
16	9	0.0802306437722019
16	28	0.0802306437722019
16	21	-0.0801013443384235
16	2	-0.0801013443384233
35	21	-0.0801013443384208
35	2	-0.0801013443384207
31	22	-0.0793818492595206
31	3	-0.0793818492595206
12	3	-0.079381849259515
12	22	-0.0793818492595149
19	16	0.0793349201935422
38	16	0.0793349201935421
19	35	0.0793349201935408
38	35	0.0793349201935407
9	16	-0.0789278476468901
28	16	-0.0789278476468901
9	35	-0.0789278476468879
28	35	-0.0789278476468878
31	5	-0.0777789653868373
31	24	-0.0777789653868373
12	5	-0.0777789653868345
12	24	-0.0777789653868343
2	5	-0.076583669638406
2	24	-0.0765836696384059
21	24	-0.0765836696384055
21	5	-0.0765836696384054
26	16	0.0762267188771514
7	16	0.0762267188771514
7	35	0.0762267188771493
26	35	0.0762267188771493
16	4	-0.0759001419573895
16	23	-0.0759001419573893
35	4	-0.0759001419573865
35	23	-0.0759001419573864
16	25	-0.075411939734579
16	6	-0.0754119397345789
35	25	-0.0754119397345763
35	6	-0.0754119397345762
16	31	-0.0749296896459273
16	12	-0.0749296896459264
35	31	-0.0749296896459245
35	12	-0.0749296896459237
4	3	-0.0743146650971969
4	22	-0.0743146650971969
23	3	-0.0743146650971954
23	22	-0.0743146650971953
35	1	0.0740351537204315
35	20	0.0740351537204315
16	1	0.0740351537204266
16	20	0.0740351537204266
27	35	-0.0734058282460045
8	35	-0.0734058282460043
27	16	-0.0734058282459992
8	16	-0.0734058282459991
18	35	-0.0718182736540009
37	35	-0.0718182736540008
18	16	-0.0718182736539967
37	16	-0.0718182736539966
4	24	-0.0705671763328974
4	5	-0.0705671763328973
23	24	-0.0705671763328957
23	5	-0.0705671763328955
